Year,Month,Day,Discharge
1979,6,25,2480.69
1979,6,26,1589.12
1979,6,27,1113.95
1979,6,28,877.44
1979,6,29,701.94
1979,6,30,573.84
1979,7,1,463.92
1979,7,2,391.24
1979,7,3,337.29
1979,7,4,301.54
1979,7,5,272.93
1979,7,6,257.28
1979,7,7,242.38
1979,7,8,228.14
1979,7,9,266.25
1979,7,10,337.78
1979,7,11,349.1
1979,7,12,347.61
1979,7,13,329.47
1979,7,14,313.03
1979,7,15,313.03
1979,7,16,313.03
1979,7,17,313.67
1979,7,18,329.88
1979,7,19,330.7
1979,7,20,330.7
1979,7,21,330.7
1979,7,22,336.57
1979,7,23,378.46
1979,7,24,350.95
1979,7,25,272.48
1979,7,26,319.3
1979,7,27,330.7
1979,7,28,330.7
1979,7,29,337.91
1979,7,30,396.92
1979,7,31,505.95
1979,8,1,616.11
1979,8,2,508.51
1979,8,3,365.51
1979,8,4,342.5
1979,8,5,448.84
1979,8,6,480.42
1979,8,7,483.83
1979,8,8,515.71
1979,8,9,546.55
1979,8,10,576.89
1979,8,11,565.06
1979,8,12,538.47
1979,8,13,512.76
1979,8,14,487.96
1979,8,15,451.41
1979,8,16,426.29
1979,8,17,409.76
1979,8,18,408.85
1979,8,19,427.76
1979,8,20,424.3
1979,8,21,403.47
1979,8,22,388.64
1979,8,23,388.07
1979,8,24,388.07
1979,8,25,388.07
1979,8,26,388.07
1979,8,27,426.21
1979,8,28,524.25
1979,8,29,565.67
1979,8,30,485.64
1979,8,31,527.14
1979,9,1,550.37
1979,9,2,555.9
1979,9,3,729.81
1979,9,4,746.98
1979,9,5,788.01
1979,9,6,717.19
1979,9,7,640.05
1979,9,8,647.95
1979,9,9,651.84
1979,9,10,670
1979,9,11,701.14
1979,9,12,715.56
1979,9,13,726.75
1979,9,14,726.75
1979,9,15,724.21
1979,9,16,690.68
1979,9,17,659.21
1979,9,18,692.28
1979,9,19,733.49
1979,9,20,778.66
1979,9,21,763.49
1979,9,22,819.57
1979,9,23,794.91
1979,9,24,799.86
1979,9,25,835.53
1979,9,26,835.53
1979,9,27,835.53
1979,9,28,835.53
1979,9,29,843.18
1979,9,30,864.98
1979,10,1,892.6
1979,10,2,922.29
1979,10,3,913.93
1979,10,4,894.34
1979,10,5,926.75
1979,10,6,985.6
1979,10,7,967.39
1979,10,8,912.77
1979,10,9,867.67
1979,10,10,868.06
1979,10,11,893.94
1979,10,12,920.33
1979,10,13,931.83
1979,10,14,999.04
1979,10,15,1137.66
1979,10,16,1186.33
1979,10,17,1190.85
1979,10,18,1190.85
1979,10,19,1173
1979,10,20,1060.37
1979,10,21,998.6
1979,10,22,1014.62
1979,10,23,1014.62
1979,10,24,986.6
1979,10,25,965.48
1979,10,26,1111.82
1979,10,27,1119.79
1979,10,28,1119.79
1979,10,29,1198.7
1979,10,30,1319.77
1979,10,31,1284.72
1979,11,1,1162.02
1979,11,2,1085.5
1979,11,3,1020
1979,11,4,930.5
1979,11,5,942.68
1979,11,6,927.96
1979,11,7,920.33
1979,11,8,893.94
1979,11,9,868.06
1979,11,10,864.39
1979,11,11,871.75
1979,11,12,916.56
1979,11,13,916.56
1979,11,14,857.43
1979,11,15,738.74
1979,11,16,541.29
1979,11,17,369.28
1979,11,18,244.5
1979,11,19,247.19
1979,11,20,500.35
1979,11,21,547.11
1979,11,22,561.75
1979,11,23,716.81
1979,11,24,683.56
1979,11,25,743.73
1979,11,26,714.31
1979,11,27,748.69
1979,11,28,608.14
1979,11,29,656.02
1979,11,30,985.87
1979,12,1,856.32
1979,12,2,599.22
1979,12,3,483.26
1979,12,4,407.38
1979,12,5,407.38
1979,12,6,419.83
1979,12,7,407.38
1979,12,8,435.06
1979,12,9,580.2
1979,12,10,572.54
1979,12,11,551.99
1979,12,12,549.5
1979,12,13,577.83
1979,12,14,652.95
1979,12,15,654.87
1979,12,16,715.82
1979,12,17,729.17
1979,12,18,669.71
1979,12,19,635.98
1979,12,20,604.84
1979,12,21,722.67
1979,12,22,722.6
1979,12,23,678.68
1979,12,24,641.07
1979,12,25,666.25
1979,12,26,659.81
1979,12,27,863.28
1979,12,28,1267.77
1979,12,29,1051.67
1979,12,30,634.12
1979,12,31,411.98
1980,1,1,279.99
1980,1,2,368.41
1980,1,3,362.56
1980,1,4,346.51
1980,1,5,479.97
1980,1,6,606.63
1980,1,7,660.94
1980,1,8,678.02
1980,1,9,637.54
1980,1,10,544.06
1980,1,11,430.82
1980,1,12,402.44
1980,1,13,410.63
1980,1,14,404.87
1980,1,15,431.95
1980,1,16,486.66
1980,1,17,607.64
1980,1,18,654.87
1980,1,19,654.35
1980,1,20,620.11
1980,1,21,600.95
1980,1,22,575.7
1980,1,23,547.99
1980,1,24,521.23
1980,1,25,499.89
1980,1,26,511.45
1980,1,27,621.34
1980,1,28,658.72
1980,1,29,682.76
1980,1,30,606.02
1980,1,31,566.76
1980,2,1,510.82
1980,2,2,485.36
1980,2,3,460.88
1980,2,4,473.45
1980,2,5,608.22
1980,2,6,790.96
1980,2,7,967.91
1980,2,8,484.46
1980,2,9,304.63
1980,2,10,239.37
1980,2,11,188.83
1980,2,12,205.56
1980,2,13,339.26
1980,2,14,454.4
1980,2,15,851.47
1980,2,16,973.33
1980,2,17,801.54
1980,2,18,737.99
1980,2,19,694.3
1980,2,20,633.09
1980,2,21,486.47
1980,2,22,380.73
1980,2,23,343.7
1980,2,24,348.28
1980,2,25,526.21
1980,2,26,674.67
1980,2,27,677.43
1980,2,28,606.75
1980,2,29,564.22
1980,3,1,421.98
1980,3,2,323.74
1980,3,3,289.22
1980,3,4,265.54
1980,3,5,264.55
1980,3,6,367.41
1980,3,7,531.2
1980,3,8,549.5
1980,3,9,549.5
1980,3,10,549.5
1980,3,11,549.5
1980,3,12,550.45
1980,3,13,575.43
1980,3,14,566.79
1980,3,15,549.76
1980,3,16,539.05
1980,3,17,504.64
1980,3,18,497.79
1980,3,19,497.79
1980,3,20,497.79
1980,3,21,531.15
1980,3,22,563.21
1980,3,23,639.87
1980,3,24,680.96
1980,3,25,680.9
1980,3,26,665.78
1980,3,27,640.27
1980,3,28,669.08
1980,3,29,680.96
1980,3,30,680.96
1980,3,31,680.96
1980,4,1,680.96
1980,4,2,691.22
1980,4,3,707.7
1980,4,4,719.26
1980,4,5,735.09
1980,4,6,733.86
1980,4,7,714.22
1980,4,8,707.7
1980,4,9,707.7
1980,4,10,707.7
1980,4,11,707.87
1980,4,12,724.58
1980,4,13,692.72
1980,4,14,678.28
1980,4,15,658.64
1980,4,16,655.86
1980,4,17,651.31
1980,4,18,499
1980,4,19,462.9
1980,4,20,541.75
1980,4,21,549.5
1980,4,22,544.67
1980,4,23,525.14
1980,4,24,538.75
1980,4,25,524.77
1980,4,26,523.2
1980,4,27,523.2
1980,4,28,519.59
1980,4,29,488.69
1980,4,30,464.9
1980,5,1,516.84
1980,5,2,526.45
1980,5,3,549.54
1980,5,4,576.76
1980,5,5,601.29
1980,5,6,620.5
1980,5,7,755.5
1980,5,8,1466.35
1980,5,9,3057.78
1980,5,10,2450.73
1980,5,11,1576.98
1980,5,12,880.7
1980,5,13,562.8
1980,5,14,390.28
1980,5,15,294
1980,5,16,244.97
1980,5,17,235.6
1980,5,18,289.7
1980,5,19,356.03
1980,5,20,381.07
1980,5,21,378.53
1980,5,22,460.25
1980,5,23,668.05
1980,5,24,691
1980,5,25,756.23
1980,5,26,788.32
1980,5,27,795.6
1980,5,28,864.88
1980,5,29,1315.34
1980,5,30,1921.6
1980,5,31,2125.19
1980,6,1,1697.97
1980,6,2,1258.36
1980,6,3,1022.4
1980,6,4,890.45
1980,6,5,821.53
1980,6,6,766.82
1980,6,7,738.58
1980,6,8,735.09
1980,6,9,752.82
1980,6,10,879.09
1980,6,11,1026.24
1980,6,12,1037.58
1980,6,13,877.86
1980,6,14,621.57
1980,6,15,534.48
1980,6,16,502.88
1980,6,17,499.82
1980,6,18,496.77
1980,6,19,458.89
1980,6,20,346.86
1980,6,21,419.52
1980,6,22,411.42
1980,6,23,422.43
1980,6,24,525.68
1980,6,25,639.71
1980,6,26,673.03
1980,6,27,679.19
1980,6,28,697.98
1980,6,29,694.88
1980,6,30,639.51
1980,7,1,504.16
1980,7,2,394.1
1980,7,3,340.35
1980,7,4,356.3
1980,7,5,425.21
1980,7,6,472.92
1980,7,7,490.73
1980,7,8,452.75
1980,7,9,408.92
1980,7,10,370.7
1980,7,11,351.46
1980,7,12,351.46
1980,7,13,370.7
1980,7,14,408.92
1980,7,15,452.75
1980,7,16,493.78
1980,7,17,499.82
1980,7,18,499.82
1980,7,19,499.82
1980,7,20,502.89
1980,7,21,524.74
1980,7,22,550.53
1980,7,23,577.23
1980,7,24,604.17
1980,7,25,622.18
1980,7,26,604.19
1980,7,27,580.54
1980,7,28,577.11
1980,7,29,577.11
1980,7,30,580.54
1980,7,31,607.1
1980,8,1,636.97
1980,8,2,570.67
1980,8,3,456.27
1980,8,4,375.8
1980,8,5,349.14
1980,8,6,335.25
1980,8,7,353.97
1980,8,8,406.4
1980,8,9,446.99
1980,8,10,455.47
1980,8,11,472.83
1980,8,12,475.76
1980,8,13,475.76
1980,8,14,475.76
1980,8,15,472.83
1980,8,16,455.47
1980,8,17,455.47
1980,8,18,469.91
1980,8,19,458.34
1980,8,20,472.83
1980,8,21,481.73
1980,8,22,524.77
1980,8,23,577.31
1980,8,24,625.17
1980,8,25,648.85
1980,8,26,651.84
1980,8,27,651.84
1980,8,28,654.85
1980,8,29,673.03
1980,8,30,669.99
1980,8,31,642.87
1980,9,1,688.63
1980,9,2,676.14
1980,9,3,654.85
1980,9,4,651.84
1980,9,5,654.85
1980,9,6,673.03
1980,9,7,682.33
1980,9,8,720.33
1980,9,9,726.75
1980,9,10,730.03
1980,9,11,759.81
1980,9,12,839.51
1980,9,13,935.76
1980,9,14,927.96
1980,9,15,920.33
1980,9,16,897.65
1980,9,17,897.65
1980,9,18,920.33
1980,9,19,920.33
1980,9,20,901.41
1980,9,21,920.33
1980,9,22,924.13
1980,9,23,924.13
1980,9,24,924.13
1980,9,25,927.96
1980,9,26,951.12
1980,9,27,955.02
1980,9,28,955.02
1980,9,29,955.02
1980,9,30,955.02
1980,10,1,966.85
1980,10,2,1039.34
1980,10,3,1051.66
1980,10,4,1051.66
1980,10,5,1055.85
1980,10,6,1081.12
1980,10,7,1081.12
1980,10,8,1055.85
1980,10,9,1055.85
1980,10,10,1072.67
1980,10,11,1022.85
1980,10,12,990.58
1980,10,13,986.6
1980,10,14,986.6
1980,10,15,982.62
1980,10,16,955.03
1980,10,17,927.96
1980,10,18,924.13
1980,10,19,927.96
1980,10,20,958.97
1980,10,21,1010.59
1980,10,22,1018.66
1980,10,23,1010.59
1980,10,24,958.97
1980,10,25,951.42
1980,10,26,1231.11
1980,10,27,1012.19
1980,10,28,802.5
1980,10,29,709.84
1980,10,30,572.97
1980,10,31,420.99
1980,11,1,400.42
1980,11,2,400.42
1980,11,3,400.42
1980,11,4,400.42
1980,11,5,400.42
1980,11,6,440.32
1980,11,7,627.05
1980,11,8,652.75
1980,11,9,618.5
1980,11,10,684.78
1980,11,11,638.83
1980,11,12,626.49
1980,11,13,626.49
1980,11,14,626.49
1980,11,15,626.49
1980,11,16,626.49
1980,11,17,626.49
1980,11,18,626.49
1980,11,19,625.78
1980,11,20,613.01
1980,11,21,626.37
1980,11,22,634.83
1980,11,23,635.56
1980,11,24,628.55
1980,11,25,648.47
1980,11,26,661.91
1980,11,27,640.2
1980,11,28,625.43
1980,11,29,609.78
1980,11,30,603.24
1980,12,1,584.46
1980,12,2,579.12
1980,12,3,601.52
1980,12,4,679.26
1980,12,5,694.57
1980,12,6,707.56
1980,12,7,648.7
1980,12,8,420.93
1980,12,9,275.05
1980,12,10,360.08
1980,12,11,519.23
1980,12,12,565.15
1980,12,13,579.05
1980,12,14,579.05
1980,12,15,599.51
1980,12,16,774.55
1980,12,17,1234.5
1980,12,18,900.63
1980,12,19,770.99
1980,12,20,493.39
1980,12,21,335.44
1980,12,22,345.01
1980,12,23,389.73
1980,12,24,380.58
1980,12,25,415.38
1980,12,26,499.37
1980,12,27,530.26
1980,12,28,553.33
1980,12,29,558.34
1980,12,30,579.05
1980,12,31,596.75
1981,1,1,721.18
1981,1,2,1363.94
1981,1,3,1478.32
1981,1,4,1501.13
1981,1,5,1429.39
1981,1,6,1039.26
1981,1,7,768.79
1981,1,8,605.3
1981,1,9,583.85
1981,1,10,590.81
1981,1,11,579.4
1981,1,12,556.04
1981,1,13,526.78
1981,1,14,490.71
1981,1,15,481.32
1981,1,16,465.38
1981,1,17,459.33
1981,1,18,444.06
1981,1,19,442.93
1981,1,20,437.78
1981,1,21,418.15
1981,1,22,403.47
1981,1,23,402.75
1981,1,24,420.71
1981,1,25,516.92
1981,1,26,570.33
1981,1,27,579.53
1981,1,28,576.52
1981,1,29,559.18
1981,1,30,580.03
1981,1,31,612.13
1981,2,1,626.7
1981,2,2,626.7
1981,2,3,645.28
1981,2,4,679.37
1981,2,5,650.36
1981,2,6,628.34
1981,2,7,670.18
1981,2,8,34385.54
1981,2,9,61882.04
1981,2,10,39273.05
1981,2,11,17300.89
1981,2,12,7850.49
1981,2,13,4286.68
1981,2,14,2933.88
1981,2,15,7200.96
1981,2,16,21131.62
1981,2,17,22676.06
1981,2,18,13440.47
1981,2,19,7341.95
1981,2,20,5539.16
1981,2,21,9290.62
1981,2,22,11311.2
1981,2,23,9622.22
1981,2,24,5481.91
1981,2,25,3923.65
1981,2,26,2795.11
1981,2,27,2158.38
1981,2,28,1629.93
1981,3,1,1316.64
1981,3,2,1092.35
1981,3,3,946.71
1981,3,4,832.86
1981,3,5,791.98
1981,3,6,766.74
1981,3,7,763.17
1981,3,8,763.17
1981,3,9,763.17
1981,3,10,763.17
1981,3,11,759.64
1981,3,12,738.58
1981,3,13,735.09
1981,3,14,735.09
1981,3,15,735.09
1981,3,16,735.09
1981,3,17,735.09
1981,3,18,735.09
1981,3,19,735.09
1981,3,20,735.09
1981,3,21,735.09
1981,3,22,731.65
1981,3,23,711.1
1981,3,24,707.7
1981,3,25,707.7
1981,3,26,707.7
1981,3,27,710.64
1981,3,28,761.57
1981,3,29,786.01
1981,3,30,783.31
1981,3,31,763.86
1981,4,1,804.94
1981,4,2,1246.54
1981,4,3,962.99
1981,4,4,1138.82
1981,4,5,1102.4
1981,4,6,2899.9
1981,4,7,2224.37
1981,4,8,2403.16
1981,4,9,3252.59
1981,4,10,3576.23
1981,4,11,2767.61
1981,4,12,2086.44
1981,4,13,1670.87
1981,4,14,1394.99
1981,4,15,1154.5
1981,4,16,936.66
1981,4,17,697.79
1981,4,18,538.85
1981,4,19,483.68
1981,4,20,442.12
1981,4,21,400.45
1981,4,22,369.64
1981,4,23,340.35
1981,4,24,296.42
1981,4,25,289.14
1981,4,26,289.14
1981,4,27,285.64
1981,4,28,259.13
1981,4,29,236.54
1981,4,30,217.57
1981,5,1,251.83
1981,5,2,312.18
1981,5,3,345.95
1981,5,4,395.06
1981,5,5,488.29
1981,5,6,501.91
1981,5,7,536.49
1981,5,8,572.58
1981,5,9,576.72
1981,5,10,592.4
1981,5,11,684.01
1981,5,12,829.74
1981,5,13,753.17
1981,5,14,675.14
1981,5,15,671.04
1981,5,16,637.5
1981,5,17,602.97
1981,5,18,559.17
1981,5,19,545.9
1981,5,20,526.09
1981,5,21,535.22
1981,5,22,621.04
1981,5,23,688.75
1981,5,24,624.11
1981,5,25,580.69
1981,5,26,580.2
1981,5,27,601.29
1981,5,28,607.91
1981,5,29,629.63
1981,5,30,654.93
1981,5,31,682.99
1981,6,1,772.11
1981,6,2,849.34
1981,6,3,888.59
1981,6,4,3071
1981,6,5,2826.17
1981,6,6,1952.03
1981,6,7,1449.37
1981,6,8,1282.07
1981,6,9,997.18
1981,6,10,779.73
1981,6,11,660.42
1981,6,12,580.6
1981,6,13,515.95
1981,6,14,485.34
1981,6,15,447.86
1981,6,16,422.13
1981,6,17,385.17
1981,6,18,350.11
1981,6,19,329.93
1981,6,20,312.57
1981,6,21,299.87
1981,6,22,316.94
1981,6,23,361.65
1981,6,24,382.68
1981,6,25,387.46
1981,6,26,404.58
1981,6,27,427.2
1981,6,28,463.72
1981,6,29,488.04
1981,6,30,507.37
1981,7,1,512.98
1981,7,2,533
1981,7,3,550.45
1981,7,4,535.87
1981,7,5,532.96
1981,7,6,532.96
1981,7,7,530.09
1981,7,8,512.98
1981,7,9,510.15
1981,7,10,510.15
1981,7,11,510.15
1981,7,12,510.15
1981,7,13,510.15
1981,7,14,507.37
1981,7,15,490.78
1981,7,16,488.03
1981,7,17,490.78
1981,7,18,507.37
1981,7,19,510.15
1981,7,20,510.15
1981,7,21,510.15
1981,7,22,565.69
1981,7,23,580.31
1981,7,24,580.45
1981,7,25,669.15
1981,7,26,707.48
1981,7,27,684.14
1981,7,28,662.49
1981,7,29,660.06
1981,7,30,690.43
1981,7,31,764.4
1981,8,1,804.61
1981,8,2,729.7
1981,8,3,682.16
1981,8,4,636.32
1981,8,5,626.73
1981,8,6,604.8
1981,8,7,583.34
1981,8,8,577.29
1981,8,9,559.31
1981,8,10,556.33
1981,8,11,556.33
1981,8,12,553.39
1981,8,13,535.86
1981,8,14,532.96
1981,8,15,532.96
1981,8,16,538.79
1981,8,17,580.41
1981,8,18,626.82
1981,8,19,652.41
1981,8,20,649.2
1981,8,21,611.02
1981,8,22,601.68
1981,8,23,580.33
1981,8,24,559.31
1981,8,25,562.29
1981,8,26,585.25
1981,8,27,521.45
1981,8,28,502.88
1981,8,29,499.82
1981,8,30,499.82
1981,8,31,499.82
1981,9,1,499.82
1981,9,2,499.82
1981,9,3,499.82
1981,9,4,499.82
1981,9,5,502.88
1981,9,6,521.45
1981,9,7,521.45
1981,9,8,505.94
1981,9,9,521.45
1981,9,10,524.58
1981,9,11,524.58
1981,9,12,527.77
1981,9,13,550.42
1981,9,14,583.71
1981,9,15,645.94
1981,9,16,676.14
1981,9,17,710.6
1981,9,18,726.75
1981,9,19,748.67
1981,9,20,775.88
1981,9,21,792.77
1981,9,22,785.14
1981,9,23,786.55
1981,9,24,807.49
1981,9,25,807.49
1981,9,26,824.74
1981,9,27,853.73
1981,9,28,864.39
1981,9,29,864.39
1981,9,30,864.39
1981,10,1,864.39
1981,10,2,860.01
1981,10,3,854.66
1981,10,4,972.31
1981,10,5,1018.66
1981,10,6,1017.39
1981,10,7,994.68
1981,10,8,936.5
1981,10,9,924.13
1981,10,10,924.14
1981,10,11,950.39
1981,10,12,982.29
1981,10,13,993.78
1981,10,14,1026.56
1981,10,15,1051.52
1981,10,16,1032
1981,10,17,1018.66
1981,10,18,1018.66
1981,10,19,1019.84
1981,10,20,1050.12
1981,10,21,1069.94
1981,10,22,1045.43
1981,10,23,1050.84
1981,10,24,1038.41
1981,10,25,1021.88
1981,10,26,1118
1981,10,27,1156.44
1981,10,28,1025.84
1981,10,29,1018.66
1981,10,30,1034.8
1981,10,31,1072.03
1981,11,1,1174.52
1981,11,2,1516.77
1981,11,3,1494.09
1981,11,4,4212.84
1981,11,5,9219.78
1981,11,6,2211.99
1981,11,7,1051.66
1981,11,8,666.89
1981,11,9,451.62
1981,11,10,326.75
1981,11,11,263.06
1981,11,12,203.75
1981,11,13,334.17
1981,11,14,743.36
1981,11,15,695.22
1981,11,16,694.52
1981,11,17,678.37
1981,11,18,671.85
1981,11,19,682.42
1981,11,20,729.17
1981,11,21,768.38
1981,11,22,781.08
1981,11,23,793.8
1981,11,24,791.19
1981,11,25,970.23
1981,11,26,1903.1
1981,11,27,1253.47
1981,11,28,1023.31
1981,11,29,1149.35
1981,11,30,1188.4
1981,12,1,1033.54
1981,12,2,824.01
1981,12,3,919.08
1981,12,4,9297.82
1981,12,5,30160.48
1981,12,6,15391.07
1981,12,7,7564.61
1981,12,8,4752.98
1981,12,9,3529.71
1981,12,10,2758.66
1981,12,11,2394.72
1981,12,12,2092.06
1981,12,13,1861.44
1981,12,14,1675.4
1981,12,15,1522.27
1981,12,16,1450.84
1981,12,17,2631.26
1981,12,18,2945.65
1981,12,19,2260.29
1981,12,20,2018.44
1981,12,21,1809.58
1981,12,22,1626.56
1981,12,23,1611.49
1981,12,24,3316.5
1981,12,25,9321.12
1981,12,26,9370.65
1981,12,27,9218.87
1981,12,28,5693.44
1981,12,29,4045.4
1981,12,30,3558.5
1981,12,31,3603.75
1982,1,1,3111.38
1982,1,2,2511.58
1982,1,3,2190.35
1982,1,4,1936.93
1982,1,5,1706.3
1982,1,6,1510.4
1982,1,7,1374.79
1982,1,8,1225.25
1982,1,9,3247.1
1982,1,10,5545.6
1982,1,11,3419.87
1982,1,12,3072.78
1982,1,13,2489.65
1982,1,14,2192.95
1982,1,15,1928.54
1982,1,16,1684.89
1982,1,17,1500.74
1982,1,18,1387.51
1982,1,19,1473.84
1982,1,20,2013.73
1982,1,21,44994.09
1982,1,22,80164.1
1982,1,23,59886.98
1982,1,24,60873.45
1982,1,25,55217.24
1982,1,26,29208.05
1982,1,27,8783.63
1982,1,28,5161.21
1982,1,29,4955.99
1982,1,30,4820.05
1982,1,31,3930.65
1982,2,1,3403.16
1982,2,2,2981.33
1982,2,3,7402.78
1982,2,4,14046.12
1982,2,5,7310.6
1982,2,6,2440.37
1982,2,7,1753.46
1982,2,8,1548.07
1982,2,9,1374.37
1982,2,10,1222.39
1982,2,11,1163.18
1982,2,12,1068.91
1982,2,13,1024.24
1982,2,14,1038.51
1982,2,15,1046.55
1982,2,16,1020.23
1982,2,17,955.6
1982,2,18,901.78
1982,2,19,853.32
1982,2,20,838.94
1982,2,21,854.72
1982,2,22,1462.62
1982,2,23,1696.06
1982,2,24,1835.17
1982,2,25,3011.28
1982,2,26,8965.67
1982,2,27,11682.2
1982,2,28,15706.31
1982,3,1,5796.14
1982,3,2,4565.97
1982,3,3,5203.91
1982,3,4,15487.08
1982,3,5,19831.72
1982,3,6,25194.67
1982,3,7,25633.72
1982,3,8,22992.62
1982,3,9,13107.14
1982,3,10,6600.24
1982,3,11,9935.88
1982,3,12,31751.18
1982,3,13,17128.44
1982,3,14,9899.37
1982,3,15,6521.03
1982,3,16,13082.31
1982,3,17,21762.26
1982,3,18,21170.72
1982,3,19,14738.76
1982,3,20,5088.1
1982,3,21,3807.86
1982,3,22,3195.4
1982,3,23,2677.24
1982,3,24,2399.79
1982,3,25,2193.81
1982,3,26,2064.33
1982,3,27,1964.5
1982,3,28,1886.66
1982,3,29,1823.34
1982,3,30,1779.12
1982,3,31,1748.53
1982,4,1,1881.11
1982,4,2,1903.24
1982,4,3,1816.87
1982,4,4,1824.25
1982,4,5,1833.3
1982,4,6,1799.64
1982,4,7,1765.62
1982,4,8,1673.59
1982,4,9,1670.36
1982,4,10,1645.52
1982,4,11,1522.19
1982,4,12,1416.46
1982,4,13,1359.92
1982,4,14,1289.69
1982,4,15,1223.74
1982,4,16,1186.11
1982,4,17,966.83
1982,4,18,377.47
1982,4,19,1280.26
1982,4,20,1383.43
1982,4,21,862.4
1982,4,22,663.14
1982,4,23,561.84
1982,4,24,507.03
1982,4,25,460.71
1982,4,26,449.71
1982,4,27,456.96
1982,4,28,509.3
1982,4,29,502.13
1982,4,30,532.7
1982,5,1,637.15
1982,5,2,714.04
1982,5,3,641.39
1982,5,4,578.92
1982,5,5,526.59
1982,5,6,489.35
1982,5,7,455.05
1982,5,8,419.13
1982,5,9,387.74
1982,5,10,381.81
1982,5,11,362.98
1982,5,12,344.83
1982,5,13,339.3
1982,5,14,325.7
1982,5,15,324.89
1982,5,16,374.57
1982,5,17,443.32
1982,5,18,555.97
1982,5,19,563.08
1982,5,20,581.8
1982,5,21,678.06
1982,5,22,706.93
1982,5,23,724.41
1982,5,24,669.82
1982,5,25,629.27
1982,5,26,605.69
1982,5,27,579.7
1982,5,28,562.49
1982,5,29,567.55
1982,5,30,692.15
1982,5,31,732.46
1982,6,1,721.66
1982,6,2,712.43
1982,6,3,733.5
1982,6,4,725.73
1982,6,5,698.63
1982,6,6,660
1982,6,7,622.37
1982,6,8,569.72
1982,6,9,515.96
1982,6,10,466.32
1982,6,11,432.41
1982,6,12,410.69
1982,6,13,404.87
1982,6,14,404.87
1982,6,15,403.78
1982,6,16,387.28
1982,6,17,367.62
1982,6,18,363.23
1982,6,19,361.83
1982,6,20,356.27
1982,6,21,399.47
1982,6,22,450.08
1982,6,23,471.64
1982,6,24,483.59
1982,6,25,494.41
1982,6,26,500.94
1982,6,27,523.24
1982,6,28,546.18
1982,6,29,549.5
1982,6,30,549.5
1982,7,1,549.5
1982,7,2,549.5
1982,7,3,549.5
1982,7,4,549.5
1982,7,5,549.5
1982,7,6,549.5
1982,7,7,549.5
1982,7,8,546.18
1982,7,9,526.45
1982,7,10,523.2
1982,7,11,523.2
1982,7,12,523.2
1982,7,13,523.2
1982,7,14,526.45
1982,7,15,546.18
1982,7,16,549.5
1982,7,17,549.5
1982,7,18,549.5
1982,7,19,549.5
1982,7,20,549.5
1982,7,21,546.18
1982,7,22,526.45
1982,7,23,523.2
1982,7,24,526.45
1982,7,25,549.54
1982,7,26,576.76
1982,7,27,597.74
1982,7,28,580.2
1982,7,29,573.27
1982,7,30,552.86
1982,7,31,549.5
1982,8,1,549.5
1982,8,2,546.18
1982,8,3,526.45
1982,8,4,523.2
1982,8,5,523.2
1982,8,6,523.2
1982,8,7,523.2
1982,8,8,523.2
1982,8,9,523.2
1982,8,10,519.99
1982,8,11,504.08
1982,8,12,516.78
1982,8,13,500.94
1982,8,14,500.94
1982,8,15,519.99
1982,8,16,523.2
1982,8,17,523.2
1982,8,18,523.2
1982,8,19,519.99
1982,8,20,494.8
1982,8,21,449.87
1982,8,22,407.67
1982,8,23,381.16
1982,8,24,346.17
1982,8,25,325.28
1982,8,26,311.4
1982,8,27,328.81
1982,8,28,378.64
1982,8,29,404.88
1982,8,30,426.87
1982,8,31,449.69
1982,9,1,473.34
1982,9,2,494.7
1982,9,3,497.79
1982,9,4,500.94
1982,9,5,529.88
1982,9,6,600.48
1982,9,7,655.03
1982,9,8,711.99
1982,9,9,851.67
1982,9,10,1071.31
1982,9,11,791.81
1982,9,12,614.49
1982,9,13,549.72
1982,9,14,498.03
1982,9,15,449.86
1982,9,16,407.48
1982,9,17,383.21
1982,9,18,365.74
1982,9,19,365.74
1982,9,20,385.75
1982,9,21,441.54
1982,9,22,525.37
1982,9,23,576.88
1982,9,24,620.28
1982,9,25,607.91
1982,9,26,601.29
1982,9,27,576.71
1982,9,28,549.43
1982,9,29,523.09
1982,9,30,497.63
1982,10,1,473.05
1982,10,2,449.33
1982,10,3,429.5
1982,10,4,429.96
1982,10,5,456.73
1982,10,6,525.23
1982,10,7,595.17
1982,10,8,607.33
1982,10,9,631.57
1982,10,10,832.56
1982,10,11,1213.18
1982,10,12,1586.55
1982,10,13,1110.25
1982,10,14,1033.3
1982,10,15,724.03
1982,10,16,604.61
1982,10,17,533.61
1982,10,18,486.22
1982,10,19,443.63
1982,10,20,400.58
1982,10,21,349.02
1982,10,22,312.25
1982,10,23,284.03
1982,10,24,283.42
1982,10,25,303.4
1982,10,26,346.26
1982,10,27,370.91
1982,10,28,410.67
1982,10,29,467.1
1982,10,30,513.08
1982,10,31,551.84
1982,11,1,556.33
1982,11,2,556.33
1982,11,3,556.33
1982,11,4,560.1
1982,11,5,578
1982,11,6,580.31
1982,11,7,580.31
1982,11,8,580.31
1982,11,9,580.31
1982,11,10,580.31
1982,11,11,529.15
1982,11,12,517.89
1982,11,13,556.31
1982,11,14,578.21
1982,11,15,580.31
1982,11,16,584.49
1982,11,17,607.1
1982,11,18,632.41
1982,11,19,658.34
1982,11,20,679.96
1982,11,21,682.04
1982,11,22,682.04
1982,11,23,677.19
1982,11,24,657.7
